ID,Acanthocasuarina_muellerianae,Acanthosoma_haemorrhoidale,Acerentomon_sp,ACROMYRMEX_ECHINATIOR,ACYRTOSIPHON_PISUM,Aedes_AEGYpti,Aleochara_curtula,ANOPHELES_GAMBIAE,Anurida_maritima,Apachyus_charteceus,Aphis_gossypii,APIS_MELLIFERA,Aposthonia_japonica,Archaeopsylla_erinacei,Aretaon_asperrimus,Atelura_formicaria,Baetis_pumilus,Bemisia_tabaci,Bibio_marci,Bittacus_pilicornis,Blaberus_atropos,Bombus_terrestris,Bombylius_major,BOMBYX_MORI,Boreus_hyemalis,Calopteryx_splendens,Campodea_augens,Carabus_granulatus,Celuca_puligator,Ceratophyllus_gallinae,Cercopis_vulnerata,Ceuthophilus_sp,Cheumatopsyche_sp,Chrysis_viridula,Conwentzia_psociformis,Cordulegaster_boltonii,Corydalus_cornutus,Cosmioperla_kuna,Cotesia_vestalis,Cryptocercus_wrighti,Ctenocephalides_felis,Cypridininae_sp,DAPHNIA_PULEX,Dendroctonus_ponderosae,Dichochrysa_prasina,DROSOPHILA_MELANOGASTER,Ectopsocus_briggsi,Empusa_pennata,Ephemera_danica,Epiophlebia_superstes,Eriocrania_subpurpurella,Essigella_californica,Euroleon_nostras,Eurylophella_sp,Exoneura_robusta,Folsomia_candida,Forficula_auricularia,Frankliniella_cephalica,Galloisiana_yuasai,Glomeris_pustulata,Glossina_morsitans,Grylloblatta_bifratrilecta,Gryllotalpa_sp,Gynaikothrips_ficorum,Gyrinus_marinus,Haploembia_palaui,Harpegnathos_SALTator,Hydroptilidae_sp,Inocellia_crassicornis,Isonychia_bicolor,IXODES_SCAPULARIS,Lepeophtheirus_salmonis,Lepicerus_sp,Leptopilina_clavipes,Leuctra_sp,Lipara_lucens,Liposcelis_bostrychophila,Litopenaeus_vannamei,Machilis_hrabei,Manduca_sexta,Mantis_religiosa,Mastotermes_darwiniensis,Meinertellus_cundinamarcensis,Meloe_violaceus,Mengenilla_moldrzyki,Menopon_gallinae,Metallyticus_splendidus,Micropterix_calthella,Nannochorista_philpotti,NASONIA_VITRIPENNIS,Nemophora_deegerella,Nilaparvata_lugens,Notostira_elongata,Occasjapyx_japonicus,Okanagana_villosa,Orussus_abietinus,Osmylus_fulvicephalus,Panorpa_vulgaris,Parides_arcas,PEDICULUS_HUMANUS,Periplaneta_americana,Perla_marginata,Peruphasma_schultei,Philopotamus_ludificatus,Phlebotomus_papatasi,Planococcus_citri,Platycentropus_radiatus,Pogonognathellus_lon_fla,Polyommatus_icarus,Priacma_serrata,Prorhinotermes_simplex,Prosarthria_teretrirostris,Ranatra_linearis,Rhagoletis_pomonella,Rhyacophila_fasciata,Sarcophaga_crassipalpis,Sarsinebalia_urgorii,Sialis_lutaria,Sminthurus_vir_nig,Speleonectes_tulumensis,Stenobothrus_lineatus,Stylops_melittae,Symphylella_vulgaris,Tanzaniophasma_sp,Tenthredo_koehleri,Tetrix_subulata,Tetrodontophora_bielanensis,Thermobia_domestica,Thrips_palmi,Timema_cristinae,Tipula_maxima,Trialeurodes_vaporariorum,Triarthria_setipennis,TRIBOLIUM_CASTANEUM,Trichocera_fuscata,Tricholepidion_gertschi,Triodia_sylvina,Velia_caprai,Xanthostigma_xanthostigma,Xenophysella_greensladeae,Yponomeuta_evonymella,ZOOTERMOPSIS_NEVADENSIS,Zorotypus_caudelli,Zygaena_fausta
ALICUT_EOG505QG8,0.039267,0.358638,0.371728,0.018325,0.00785399999999997,0.332461,0.565445,0.00523599999999996,NA,0.649215,0.421466,0.424083,0.172775,0.206805,0.164921,0.198953,0.363874,0.568062,0.520943,0.732984,0.00523599999999996,0.421466,0.206806,0.13089,NA,NA,NA,0.10733,NA,0.206807,0.183247,0.272252,0.204188,0.178011,0.204189,0.840315,0.578534,0.00523600000000002,0.235602,0.00523500000000005,NA,NA,0.007855,0.573299,0.164921,0.010471,0.363874,0.00523500000000005,0.301047,NA,0.198953,0.017016,0.198953,0.167539,0.327225,NA,0.366492,0.269635,0.730366,NA,0.041885,0.856021,0.366492,NA,0.164921,0.374347,0.395288,0.209424,0.198954,0.170157,0.0157070000000001,0.557592,0.198953,0.188482,0.164921,0.00785299999999989,0.232985,0.777487,0.363874,0.575917,0.00523600000000007,0.164921,0.363875,0.387435,NA,0.71466,0.413613,0.272252,0.586387,0.013089,0.594241,0.164921,0.45288,NA,0.164922,0.062828,0.212042,0.206806,0.183247,0.068063,0.00785300000000005,0.520942,0.604712,0.732984,NA,0.363875,0.21466,0.227749,0.267016,NA,0.00523600000000007,0.803665,0.206806,0.8089,0.382199,0.22513,NA,0.824608,NA,0.837696,0.803665,0.00785400000000003,NA,0.164921,0.363874,0.371729,0.277487,0.164922,0.274869,0.761779,NA,0.20157,0.015706,0.340314,0.222514,0.164921,0.204189,0.172774,0.164921,0.730366,0.348168,0.00523700000000005,0.198953,0.793193
ALICUT_EOG505QG9,0.0100499999999999,0.472362,0.025126,0.015076,0.0150759999999999,0.201005,0.57789,0.0100500000000001,0.407034,0.301507,0.0150759999999999,0.0150759999999999,0.0200999999999999,0.276383,0.125628,0.427136,0.467336,0.0150749999999999,NA,0.733669,0.015075,0.0150749999999999,0.532663,0.010051,0.683417,0.663317,0.804021,0.180904,NA,0.251256,0.552764,0.778895,0.457287,0.015075,0.39196,0.442211,0.527639,0.20603,0.80402,0.0603020000000001,NA,NA,0.015075,0.457286,0.482411,0.050251,0.422109,0.733669,0.246231,0.030152,0.417085,0.0150750000000001,0.206031,0.256282,NA,0.23618,0.23618,0.643216,0.105528,NA,NA,0.276381,0.427136,0.206029,NA,0.306533,0.015074,0.437186,0.653266,0.502513,0.557788,0.603014,0.577889,0.175879,0.271357,NA,0.487438,NA,0.20603,NA,0.0150750000000001,0.417086,0.341708,0.517588,0.42211,0.422111,0.291457,NA,0.447237,0.0150749999999999,0.417086,0.195979,0.422111,0.015076,0.507538,0.648241,0.487437,0.482412,0.432161,0.040201,0.276382,0.497487,0.20603,0.22613,NA,0.763818,0.422111,0.316582,0.37186,0.829146,0.39196,0.809045,0.251256,0.462311,0.366834,0.286432,NA,NA,0.286433,NA,0.547738,0.572864,NA,0.442211,0.809045,0.206029,0.467336,0.366835,0.015076,0.537689,NA,0.015074,0.447236,0.0804020000000001,0.532663,0.281407,0.452261,0.427135,0.427136,0.155779,0.266332,0.015075,0.396984,0.226131
ALICUT_EOG505QGW,0.098426,0.015748,0.106299,0.015749,0.015747,0.027559,0.047245,0.0157479999999999,0.098426,0.07874,NA,0.015749,0.681102,0.413386,0.389764,NA,0.090552,0.043308,0.358268,0.677166,0.0787399999999999,0.015748,0.098425,0.015749,0.03937,0.389764,0.0275600000000001,0.566929,NA,0.031496,0.078741,0.484251,0.031497,0.017716,0.267716,0.090552,0.0511819999999999,0.0826779999999999,0.69685,0.07874,0.0433070000000001,NA,0.011811,0.035432,0.0157479999999999,0.019685,0.0157479999999999,0.240158,NA,0.0157489999999999,0.192915,0.015748,0.015748,0.295276,NA,0.035434,0.114174,0.015748,0.291339,0.574802,0.0157479999999999,0.0787399999999999,0.0787409999999999,0.015748,0.019685,0.728346,0.015749,0.015749,0.248032,0.251969,0.507874,0.826771,0.0354330000000001,0.019684,0.0275599999999999,0.102363,0.0157479999999999,0.720472,0.078741,NA,0.0787410000000001,0.0944889999999999,0.015748,0.145669,0.181103,0.015749,0.0669290000000001,0.736221,0.236221,0.098424,0.043307,0.161418,0.023622,0.070867,0.161419,0.0157479999999999,0.043308,0.03937,0.015748,0.023623,0.468503,0.0748029999999999,0.771653,0.019686,NA,0.03937,0.496063,0.086614,0.0157490000000001,NA,0.078741,0.279528,0.385826,0.515748,0.42126,0.314961,NA,NA,0.338583,NA,0.311025,0.5,0.429134,0.311024,0.11811,0.07874,0.023622,0.637795,0.0314959999999999,0.30315,0.0314960000000001,0.0275580000000001,0.031496,0.169292,0.0629919999999999,0.0787400000000001,0.015747,0.015748,0.086615,0.082679,0.0118099999999999,0.015748,0.35433,0.011811
ALICUT_EOG508KQ4,0.0216350000000001,0.0456729999999999,0.0168279999999999,0.1875,0.0192299999999999,0.0192310000000001,0.0192309999999999,0.0192319999999999,0.300481,0.139423,0.197115,0.0192299999999999,0.0480769999999999,0.0216340000000001,NA,NA,0.040866,0.221154,0.0240380000000001,0.048077,0.019231,0.0384609999999999,0.175481,0.0168280000000001,0.02524,0.019231,0.213943,0.14423,NA,0.021634,0.040865,0.0408660000000001,0.0216340000000001,0.038462,0.0192310000000002,0.264422,0.014424,NA,0.038462,0.019231,0.0216330000000001,0.891827,0.033654,NA,0.040865,0.0168269999999999,0.019231,NA,NA,0.0192310000000001,0.0216340000000002,0.0408649999999999,0.0192310000000001,0.0408660000000001,NA,0.016827,0.0408659999999999,0.0192310000000001,0.043269,0.639423,0.024039,0.0432690000000001,0.040866,NA,0.0408660000000001,0.040865,0.019231,0.0432690000000001,0.0192310000000001,0.199519,0.014423,NA,0.0408660000000001,0.0384619999999999,0.040865,0.048076,0.158654,0.507211,0.0192310000000001,0.04327,0.0408650000000001,0.694711,0.019231,0.0192300000000001,0.790866,0.0408650000000001,0.040866,0.723558,0.709135,0.0192300000000001,0.0432689999999999,0.040866,0.040866,0.0192299999999999,0.0408660000000001,0.307693,0.040865,0.043269,0.0168260000000001,0.0192309999999999,0.0192299999999999,0.0420679999999999,0.019231,NA,0.0192320000000001,NA,0.043269,0.0841349999999999,0.0432699999999999,0.824518,0.0192320000000001,0.040866,0.0432689999999999,0.513221,0.802885,0.0240389999999999,NA,NA,0.064904,0.875001,0.0408650000000001,0.038461,0.444712,0.04327,0.0745190000000001,0.040866,0.01923,0.0360569999999999,0.0192309999999999,0.019232,0.314904,0.038461,0.02404,0.019231,0.0240390000000001,0.019231,0.084135,0.0408650000000002,0.0192300000000001,0.040865,0.043269,0.0192310000000001,0.0384609999999999,0.0432690000000001
ALICUT_EOG508KQM,0.035715,0.0392850000000001,0.160714,0.025,0.017857,0.039286,0.046428,0.021428,NA,0.100001,0.203573,0.025001,0.046429,0.025,0.089285,NA,0.0249999999999999,0.0607139999999999,0.582142,0.0571429999999999,0.0249999999999999,0.025,0.535714,0.024999,0.0249989999999999,0.032142,0.257143,0.175,0.050001,0.0678560000000001,0.117858,0.035714,0.0785709999999999,0.0357149999999999,0.492857,0.025,0.085715,0.025,0.042857,0.035714,0.0678569999999999,NA,0.028571,0.0249989999999999,0.075,0.0250000000000001,0.0785719999999999,0.0571419999999999,0.0250010000000001,0.0249990000000001,0.078571,0.017858,0.114285,0.039286,0.028572,0.196428,0.0821429999999999,0.182143,0.025,0.535715,0.307142,0.025,0.092857,0.100001,0.089286,0.0464280000000001,0.046428,0.042857,0.0428569999999999,0.103572,0.435714,NA,0.0392859999999999,0.042857,0.0250000000000001,0.025,0.135714,0.0857150000000001,0.0249999999999999,0.246429,0.042858,0.0285710000000001,0.042857,0.032144,NA,0.107143,0.049999,0.542857,0.07857,0.025,0.032144,0.0321420000000001,0.0249999999999999,0.039286,0.024999,NA,0.0678580000000001,0.025,0.025,0.05,0.0321429999999999,0.025,0.053571,0.275,0.025,NA,0.0392859999999999,0.078571,0.228571,0.439285,0.032143,0.0250000000000001,0.0821430000000001,NA,0.085714,0.060714,NA,0.0928560000000001,0.082143,0.871429,0.064285,0.117856,0.175,0.025,0.035715,0.0250000000000001,0.025,0.025,0.042857,0.5,0.028571,0.0607150000000001,0.05,0.025,0.028571,0.025,0.039286,0.039285,0.1,0.060714,0.025,0.0321429999999999,0.107143,0.025
ALICUT_EOG508KQV,0.0580359999999999,0.147321,0.191964,0.0625,0.066965,0.15625,0.0625,0.0624999999999999,0.125,0.0580350000000001,0.0937509999999999,0.0625,0.062499,0.28125,0.062499,NA,0.0624990000000001,0.321429,0.075893,0.450892,0.0625,0.0669649999999999,0.0669640000000001,0.075893,0.062499,0.062499,0.098214,0.705357,NA,0.0625000000000001,0.0625,0.0625,0.0624990000000001,0.0625,0.0625,0.0625,0.0624999999999999,0.504465,0.1875,0.0625,0.062501,NA,0.0625009999999999,0.0625,0.071428,0.0624990000000001,0.058036,0.0625,0.082589,0.0625,0.209822,0.0937509999999999,0.0625,0.0625010000000001,0.464285,0.15625,0.058036,0.0625,0.062499,0.38393,0.200893,0.0625,0.0625000000000001,0.0625,0.0625,0.0624990000000001,0.138392,0.0625000000000001,0.0625,0.0625009999999999,0.05357,0.075893,0.066964,0.0625009999999999,0.0625,0.080357,0.053572,0.187501,0.062499,0.09375,0.0625,0.0625,0.183036,0.0624990000000001,0.75,0.049107,0.0624990000000001,0.437499,0.46875,0.05357,0.0937500000000001,0.0625009999999999,0.0624990000000001,0.401786,0.462053,0.0625000000000001,0.0625,0.062501,0.107144,0.053571,0.0625,0.0625,0.0625,NA,0.120535,0.0669649999999999,0.160714,0.196429,0.169643,0.883929,0.0625009999999999,0.0625,0.0625,0.287946,0.21875,0.160715,NA,0.339286,0.129464,NA,0.0625,0.0982149999999999,0.526786,0.0625,0.053571,0.0624990000000001,0.196429,0.0625,0.0625,0.0625,0.120536,0.1875,0.098214,0.0625,0.0625009999999999,0.0625,0.066964,0.0625,0.1875,0.258928,0.102678,0.0625,0.165179,0.4375
ALICUT_EOG50CFXX,0.39394,0.442641,0.508658,0.00865800000000003,0.004329,0.068182,0.224025,0.0162340000000001,0.517316,0.135281,NA,0.00757600000000003,0.00974000000000008,0.666667,0.0119040000000001,NA,0.009741,0.226731,0.593074,0.716449,0.297619,0.00757600000000008,0.0162330000000001,0.024892,0.0183980000000001,0.166666,0.681818,0.20671,NA,0.022728,0.014069,0.194805,0.0790040000000001,0.425325,0.0227270000000001,0.0119049999999999,0.018399,0.843074,0.438312,0.010823,0.0183980000000001,0.866883,0.0162340000000001,0.396104,0.018399,0.016233,0.022727,0.0811679999999999,0.134199,0.018398,0.530304,0.00432900000000003,0.01948,0.00865700000000003,0.787879,0.561688,0.0129870000000001,0.629871,0.770563,0.830086,0.354978,0.275974,0.014069,0.175325,0.222943,0.517316,0.010822,0.0584419999999999,0.018939,0.00974099999999997,0.462121,0.442641,0.018399,0.440476,0.00974,0.0194810000000001,0.255411,0.51948,0.007575,0.091991,0.120129,0.136364,0.237013,0.0194810000000001,0.37013,0.0487020000000001,0.135282,0.67749,0.476191,0.00649399999999997,0.199134,0.225107,0.138528,0.420995,0.01407,NA,0.019481,0.444805,0.199134,0.040043,0.0108220000000001,0.594156,0.01407,0.708875,0.81277,0.440477,0.720779,0.575758,0.141775,NA,0.010281,0.701299,0.383117,0.91883,0.643939,0.906927,NA,NA,0.508659,0.953463,0.00974099999999997,NA,0.354977,0.0108220000000001,0.439394,0.010823,0.445888,0.0129869999999999,0.004329,0.514069,0.087663,0.017316,0.016235,0.018398,0.017316,0.0108229999999999,0.239177,0.443723,0.445888,0.602814,0.024892,0.0243510000000001,0.121212,0.053031
ALICUT_EOG50CFZ8,0.496385,0.289157,0.727711,0.0289159999999999,0.038554,0.257831,0.036144,0.014458,NA,0.093976,0.325301,0.701205,0.416867,0.303614,0.0265060000000001,NA,0.510842,0.631325,0.306024,0.551807,0.746988,0.024097,0.308434,0.178314,0.513252,0.455421,0.686747,0.021687,0.725301,0.301205,0.419277,0.031326,0.315662,0.036144,0.419277,0.597591,0.221687,0.59518,0.024096,0.0240959999999999,0.267469,NA,0.036145,0.893976,0.453012,0.0192769999999999,0.506024,0.231325,0.677108,0.597591,0.587951,0.043374,0.0409640000000001,0.631325,0.749398,0.669879,0.028916,0.286747,0.506025,0.549398,0.240964,0.0240960000000001,0.0265049999999999,0.380722,0.274699,0.795181,0.0313260000000001,0.151807,0.0409640000000001,0.773494,0.0771080000000001,0.6,0.024097,0.0240970000000001,0.293977,0.513253,0.293977,NA,0.272288,NA,0.024097,0.356626,0.597589,0.313253,NA,0.098794,0.334939,0.783132,0.296385,0.024097,0.433735,0.0265059999999999,0.303615,0.46265,0.024097,0.021686,0.038555,0.469879,0.180723,0.0289159999999999,0.296386,0.293976,0.375903,0.568674,0.409638,0.325301,0.375904,0.657832,0.185542,NA,0.0240970000000001,0.277108,0.274698,0.646987,0.315662,0.853012,NA,NA,0.310844,NA,0.274699,0.578313,0.450603,0.281928,0.026506,0.693976,0.125302,0.026506,0.269879,0.257832,0.775904,0.421688,0.513252,0.028916,0.474699,0.024096,0.469879,0.580723,0.228916,0.024096,0.253012,0.0240960000000001,0.240964,0.681928
ALICUT_EOG50CFZ9,0.62931,0.448276,0.03556,0.659483,0.0258629999999999,0.545258,0.148706,0.0344829999999999,NA,0.603449,NA,0.161638,0.189656,0.862069,0.728448,NA,0.594827,0.706897,0.80388,0.67888,0.81681,0.161639,0.584052,0.114225,0.209051,0.023707,0.926725,0.75,0.836207,0.021552,0.706896,0.4375,0.023708,0.396552,0.482759,0.028017,0.155173,0.588362,0.515086,0.019397,0.547414,NA,0.185344,NA,0.314655,0.0474139999999999,0.081898,0.868535,0.0387929999999999,0.028017,0.743534,0.334052,0.579741,0.568965,0.49569,0.551724,0.144397,0.0193970000000001,0.691811,NA,0.396551,0.028018,0.019396,0.713362,NA,0.836207,0.161639,0.038793,0.400862,0.344828,0.75,0.422413,NA,0.547413,NA,0.545258,0.129309,NA,0.56681,0.150862,0.293103,0.19181,0.775863,0.521552,0.586207,0.0193960000000001,0.80819,NA,0.351292,0.359913,0.034482,0.189656,0.681034,0.420258,0.446121,0.159482,0.146551,0.271551,0.228448,0.019396,0.844828,0.622844,0.614224,0.795258,0.545259,0.049568,0.857759,0.549568,0.142242,0.79957,0.021552,0.719828,0.821121,0.857758,0.586206,0.732759,NA,NA,NA,NA,0.676724,NA,NA,0.420258,0.168104,0.385775,0.560345,0.301724,0.38793,0.55388,0.491379,0.221982,0.465517,0.150862,0.551725,0.019396,0.392241,0.80819,0.38793,0.74569,0.133621,0.025862,0.474138,0.24138
ALICUT_EOG50CFZJ,0.082524,0.043689,NA,0.116505,0.126214,0.0873780000000001,0.106795,0.087379,0.203884,0.0436890000000001,0.26699,0.0388349999999998,0.0436889999999999,0.0485429999999999,0.04369,NA,0.208738,0.087379,0.553398,0.048544,0.626214,0.04369,0.082523,0.271845,0.043689,0.504854,0.087379,0.223301,NA,0.038836,0.218446,0.038834,0.0679620000000001,0.04369,0.055825,0.067961,0.048544,0.043689,0.053398,0.048544,0.0388350000000001,NA,0.033981,0.097087,0.121359,0.067961,0.063107,0.373787,0.165048,0.067961,0.04369,0.12136,0.121359,0.160194,0.820389,0.072816,0.0485430000000001,NA,0.179611,0.305825,0.11165,0.0679600000000001,0.043689,0.072815,0.116505,0.145632,0.320388,0.0631060000000001,0.140777,0.087378,0.325243,0.475728,0.208737,0.043689,0.048543,0.087378,0.0436889999999999,0.04369,0.0582520000000001,0.271845,0.043689,0.0436899999999999,0.053398,0.150486,0.558253,0.063107,0.043689,0.067962,0.665049,0.0436900000000002,0.067961,0.04369,0.0679610000000002,0.058252,0.242719,0.0485449999999999,0.11165,0.038835,0.271845,0.043689,0.04369,0.334951,0.0436889999999999,NA,0.126212,NA,0.514563,0.213593,0.203884,0.810679,0.0436900000000001,0.62136,0.0388349999999999,0.626213,0.106797,0.485437,NA,NA,NA,NA,0.043689,0.160194,NA,0.0436900000000001,0.470874,0.0485429999999999,0.383495,0.26699,0.0728160000000001,0.0485449999999999,NA,0.058252,0.194174,0.0970869999999999,0.0873790000000002,0.053398,0.04369,0.067961,0.126213,0.446602,0.194176,0.043689,0.048544,0.669904
ALICUT_EOG50GB5Q,0.703754,0.6689,0.382038,0.00938400000000003,0.1689,0.373995,0.663538,0.00938299999999997,0.396784,0.420912,0.786864,0.00938300000000006,0.479892,0.546916,0.493298,NA,0.375335,0.274799,0.588472,0.481234,0.749329,0.00938300000000003,0.233243,0.19437,0.615281,0.769437,0.86059,0.899464,0.86327,0.619303,0.172922,0.859248,0.512064,0.140751,0.408847,0.532172,0.789544,NA,0.00938299999999997,0.014745,0.350536,NA,0.0134039999999999,NA,0.281501,0.00670299999999993,0.392761,0.628686,0.477212,0.605899,0.615281,0.17024,0.726541,0.504021,NA,0.788204,0.542896,0.568365,0.265415,NA,NA,0.47319,0.404826,0.44504,0.675603,0.512065,0.00938399999999995,0.373995,0.58311,0.230563,0.108579,0.537534,0.595173,0.00938299999999997,0.599196,0.47319,0.0321720000000001,NA,0.769436,0.422252,0.628686,0.579089,0.697051,0.024129,0.536194,0.029492,0.607239,NA,0.63941,0.00938300000000003,0.261393,0.575066,0.710456,0.373996,0.563003,0.150134,0.530831,0.265416,0.475872,0.029491,0.119304,0.383379,0.498659,NA,0.851206,0.506702,0.651474,0.597855,0.495979,NA,0.155497,0.868633,0.741287,NA,0.855227,0.91555,NA,0.860591,0.453084,NA,0.447721,0.30295,0.762735,0.58311,0.150134,0.367293,0.689007,0.605898,0.587132,0.470509,0.761394,0.316354,0.0616619999999999,0.02681,0.373994,0.607239,0.469169,0.538874,0.601877,0.646112,0.794907,0.0120650000000001,0.631367,0.563002
ALICUT_EOG50GB61,0.0926730000000001,0.387931,0.0150849999999999,0.017242,0.047414,0.135775,0.0215520000000001,0.0129300000000001,0.019397,0.467672,NA,0.0150869999999999,0.0150870000000001,0.614224,0.375,NA,0.0129320000000001,0.137931,0.387932,NA,0.575432,0.015087,NA,0.198275,0.019397,0.512931,0.543103,0.573276,NA,0.019396,0.316812,0.515087,0.0150850000000001,0.0237070000000001,0.346983,0.349138,0.015087,0.325431,0.0732760000000001,0.234914,0.193965,0.758621,NA,0.575432,0.012932,0.0129310000000001,NA,0.387931,0.400862,0.377155,0.439655,NA,0.153018,0.0129310000000001,NA,0.0215519999999999,0.021552,0.422413,0.19181,0.795258,0.400861,0.512931,0.309267,0.515087,0.310345,0.377156,0.103449,0.017242,0.0215520000000001,0.730604,0.0818970000000001,0.331897,0.015087,0.517241,0.0172420000000001,0.0129300000000001,0.015086,0.575431,0.586208,0.351293,0.387931,0.663794,0.517242,0.015085,NA,0.0150859999999998,0.387931,NA,NA,0.0172410000000001,0.306035,0.015086,0.320043,0.353447,0.3125,0.017241,0.0172419999999999,0.290948,0.200432,0.015087,0.351294,0.698275,0.387931,0.818964,0.661638,0.017242,0.842672,0.323277,0.689655,0.823276,0.015086,0.435345,0.012931,0.769396,0.846983,0.644397,NA,0.859914,0.493534,NA,0.387931,0.441811,0.523706,0.387932,0.017242,0.015087,0.0193970000000001,0.403017,0.0646539999999999,0.310345,0.385776,0.016164,0.366379,0.0150859999999999,0.286638,0.01724,0.306034,0.316811,0.301724,0.0172420000000001,0.323276,0.0150859999999999,0.174568,0.232758
ALICUT_EOG50GB63,0.162679,0.507177,0.177034,0.0741630000000001,0.0143540000000001,0.0143540000000001,0.471292,0.014355,0.0622,0.66268,0.0143539999999999,0.129187,0.21531,0.471292,0.30622,NA,0.244019,0.0287090000000001,0.578948,NA,NA,0.0215320000000001,0.227272,0.215311,0.12201,0.832536,NA,0.167464,0.822967,0.172249,NA,0.811004,0.368421,0.77512,0.217704,0.614832,0.169856,NA,0.014354,0.533492,0.05024,NA,0.00956900000000005,NA,0.220096,0.014355,0.373205,NA,0.545454,0.188996,0.155502,0.0143540000000001,0.311005,0.303828,0.511961,0.607656,0.442584,0.057416,0.074163,NA,NA,0.447368,NA,0.267942,0.40909,0.447368,0.253589,0.215311,0.019139,0.502393,0.014354,0.27512,0.184211,0.177033,0.330143,0.253589,0.263158,NA,0.291866,NA,NA,0.59091,0.610047,0.700957,0.686602,0.0239239999999999,NA,NA,NA,0.0215310000000001,0.5622,0.299042,0.538277,0.495216,0.492823,0.0622,0.433014,0.313399,0.205742,0.014354,0.806219,0.732057,0.801435,NA,NA,0.404305,NA,0.679426,0.203349,0.815788,0.488038,0.502392,0.485645,NA,0.832536,0.674641,NA,NA,0.732057,NA,0.631579,0.217703,0.660287,0.801435,0.543061,0.511962,NA,NA,0.086125,0.547847,NA,0.014354,0.215311,0.014354,0.196173,0.275119,NA,NA,0.291866,0.299043,0.533493,0.014354,NA,0.476076
ALICUT_EOG50GB65,0.439834,0.697095,0.618258,0.0165969999999999,0.0497920000000001,0.00415000000000004,0.311203,0.00414900000000001,0.580913,0.016598,0.0539419999999999,0.0165969999999999,0.0124470000000001,NA,0.568465,NA,0.319502,0.00829800000000003,NA,NA,NA,0.0165969999999999,0.580912,0.0248969999999999,0.663901,0.568465,0.302905,0.145228,NA,0.190871,0.917012,0.659751,0.020746,0.016597,0.112034,0.307053,0.448132,NA,0.016597,0.294606,NA,NA,0.012448,NA,0.157677,0.00829899999999995,0.448132,NA,0.726142,0,0.149377,0.049793,0.593361,0.605809,NA,0.53527,0.390041,0.767635,0.813279,NA,0.452283,NA,0.531121,0.676349,0.439834,0.502074,0.0165979999999999,0.020746,0.568464,0.419087,0.244813,0.721991,0.045643,0.016598,NA,0.887967,0.518672,NA,0.692947,NA,0.684647,0.26556,0.531121,0.659752,0.236515,0.489627,NA,NA,NA,0.0165969999999999,0.340248,0.489627,NA,0.327801,0.771784,0.016597,0.576764,NA,0.037343,0.00829900000000006,NA,NA,0.580912,NA,NA,0.165975,NA,0.572614,0.842323,0.385893,0.020747,0.717842,0.298755,NA,NA,NA,NA,NA,0.705395,NA,0.041494,0.0456439999999999,0.248962,0.609959,0.170125,0.136929,NA,0.190871,0.684648,0.618257,NA,0.0871369999999999,0.029045,0.020746,0.00414900000000001,0.477178,NA,NA,0.568465,0.73859,0.726141,0.481329,0.966805,0.024896
ALICUT_EOG50GB6F,0.286154,0.03077,0.049231,0.027692,0.0276919999999999,0.0276919999999999,0.0276929999999999,0.0276919999999999,0.04,NA,0.436924,0.027692,0.123077,0.424616,0.052308,NA,0.092308,0.264615,NA,0.707693,0.0276919999999999,0.0276930000000001,0.126154,0.0246150000000001,0.412307,0.753846,0.0369229999999999,0.193846,NA,0.0307689999999999,0.064614,0.03077,0.387693,0.0276919999999999,0.0676919999999999,0.153845,0.036924,0.747692,0.0861539999999999,0.027692,0.030769,NA,0.03077,NA,0.027692,0.0338459999999999,0.510768,0.206155,0.612307,0.596923,0.375385,0.027691,0.027692,0.0400000000000001,0.606155,0.036924,0.563077,NA,0.052308,0.363077,0.030769,0.292307,0.027692,0.046154,NA,0.233846,0.027693,0.326153,0.027692,0.036923,0.027693,0.033846,0.027693,0.027693,0.052308,0.036923,0.0584619999999999,0.0184619999999999,0.036923,0.326154,0.08,0.541537,0.0369230000000001,0.027693,0.193847,0.0276919999999999,0.08,0.326153,0.0307699999999999,0.0246150000000001,0.332307,0.030769,0.0276920000000001,0.0369229999999999,0.409231,0.027692,0.027692,0.507692,0.326154,0.027692,0.0276919999999999,0.0738459999999999,NA,0.393846,0.28,0.033846,0.326153,0.083077,0.329231,0.329231,0.027692,0.0276919999999999,0.04,0.0661539999999999,0.6,0.643077,NA,0.412308,0.033846,0.353845,0.027692,0.033846,0.495384,0.286154,0.027692,0.027692,0.307693,0.030769,NA,0.227693,0.039999,0.030769,0.058462,0.0276919999999999,0.0307699999999999,0.027692,0.329232,0.0430760000000001,0.0276919999999999,0.027693,0.329231,0.027693,0.027692,0.326153
